id,prod,age,Sum Assured,Term,Term_if,Premium,sex
60053,4,38,870000,468,84,617.98,1
60054,4,49,1220000,336,84,1488.78,1
60055,4,52,1120000,228,12,3075.75,0
60056,4,37,1180000,420,24,1013.8,1
60057,4,36,1010000,528,120,575.1,1
60058,4,47,970000,348,72,1125.09,1
60059,4,42,1290000,336,0,2268.68,0
60060,4,45,930000,300,0,1896.46,0
60061,4,49,1100000,276,24,1733.61,1
60062,4,37,1110000,396,0,1531.91,0
60063,4,52,890000,336,120,1565.21,0
60064,4,34,1000000,444,12,780.2,1
60065,4,52,690000,228,12,1334.42,1
60066,4,34,600000,504,72,557.34,0
60067,4,45,1290000,312,12,2503.4,0
60068,4,43,1230000,384,60,1226.01,1
60069,4,45,800000,324,24,1477.79,0
60070,4,42,1210000,372,36,1268.35,1
60071,4,47,1060000,396,120,1005.05,1
60072,4,47,1140000,300,24,2324.69,0
60073,4,49,910000,300,48,1294.12,1
60074,4,47,1060000,276,0,2388.5,0
60075,4,33,1140000,552,108,597.16,1
60076,4,35,1090000,540,120,595.18,1
60077,4,44,990000,432,120,1188.46,0
60078,4,42,970000,336,0,1705.91,0
60079,4,35,1040000,444,24,1193.45,0
60080,4,35,1030000,456,36,766.49,1
60081,4,42,1160000,444,108,1331.16,0
60082,4,51,960000,348,120,1113.49,1
60083,4,49,1260000,276,24,1985.77,1
60084,4,44,1100000,324,12,1412.43,1
60085,4,44,1030000,420,108,1294.43,0
60086,4,39,1050000,444,72,819.21,1
60087,4,42,780000,420,84,980.24,0
60088,4,35,940000,420,0,807.6,1
60089,4,36,1070000,504,96,663.98,1
60090,4,44,980000,360,48,1563.01,0
60091,4,35,1160000,540,120,961.14,0
60092,4,51,1060000,276,48,1670.57,1
60093,4,33,720000,492,48,696.26,0
60094,4,38,940000,408,24,848.19,1
60095,4,41,980000,360,12,1563.01,0
60096,4,44,1330000,324,12,1707.76,1
60097,4,45,970000,336,36,1183.71,1
60098,4,38,1300000,396,12,1232.6,1
60099,4,36,1110000,492,84,719.97,1
60100,4,43,790000,384,60,1143.62,0
60101,4,47,1150000,360,84,1267.99,1
60102,4,36,1360000,492,84,882.12,1
60103,4,45,1030000,408,108,929.4,1
60104,4,40,1300000,372,12,1974.98,0
60105,4,45,1070000,324,24,1976.54,0
60106,4,56,1220000,252,84,3037.52,0
60107,4,39,770000,396,24,730.08,1
60108,4,35,1160000,432,12,1392.53,0
60109,4,30,1010000,600,120,447.26,1
60110,4,42,1370000,396,60,1890.74,0
60111,4,39,830000,396,24,786.97,1
60112,4,47,950000,276,0,2140.64,0
60113,4,45,890000,408,108,1171.74,0
60114,4,51,850000,288,60,1272.45,1
60115,4,46,680000,324,36,1256.12,0
60116,4,39,1090000,408,36,1435.05,0
60117,4,50,1020000,360,120,1124.65,1
60118,4,40,1260000,360,0,2009.59,0
60119,4,37,1350000,480,84,915.97,1
60120,4,34,1240000,528,96,706.06,1
60121,4,35,1130000,468,48,802.67,1
60122,4,39,490000,396,24,464.6,1
60123,4,44,940000,420,108,807.6,1
60124,4,43,1110000,384,60,1606.85,0
60125,4,37,1110000,516,120,991.6,0
60126,4,32,980000,456,0,729.28,1
60127,4,41,990000,456,108,736.72,1
60128,4,45,1040000,396,96,1435.31,0
60129,4,30,1490000,588,108,688.8,1
60130,4,36,1070000,444,36,1227.88,0
60131,4,44,600000,336,24,732.19,1
60132,4,42,1060000,384,48,1534.47,0
60133,4,37,1070000,420,24,1344.69,0
60134,4,35,840000,468,48,596.67,1
60135,4,42,590000,456,120,647.76,0
60136,4,36,1170000,420,12,1470.37,0
60137,4,37,1100000,468,72,781.36,1
60138,4,42,1120000,444,108,873.82,1
60139,4,42,1350000,456,120,1482.17,0
60140,4,45,1060000,312,12,2057.05,0
60141,4,44,850000,432,120,1020.39,0
60142,4,47,1110000,288,12,2379.2,0
60143,4,53,1150000,252,48,2008.59,1
60144,4,44,760000,336,24,927.44,1
60145,4,47,1080000,324,48,1995.01,0
60146,4,45,1010000,372,72,1058.7,1
60147,4,42,570000,420,84,489.72,1
60148,4,39,1070000,408,36,1408.72,0
60149,4,43,1040000,432,108,1248.48,0
60150,4,44,1080000,384,72,1076.49,1
60151,4,39,860000,468,96,904.2,0
60152,4,39,960000,420,48,824.79,1
60153,4,41,970000,420,72,833.38,1
60154,4,50,1070000,336,96,1881.77,0
60155,4,49,1080000,312,60,1459.28,1
60156,4,41,1470000,468,120,1044.18,1
60157,4,56,1280000,240,72,2352.86,1
60158,4,36,1210000,408,0,1091.82,1
60159,4,36,880000,504,96,817.43,0
60160,4,39,1040000,492,120,674.56,1
60161,4,44,900000,432,120,736.65,1
60162,4,36,920000,492,84,889.67,0
60163,4,34,1340000,432,0,1608.62,0
60164,4,41,1150000,396,48,1090.38,1
60165,4,33,1030000,516,72,920.13,0
60166,4,47,1090000,276,0,2456.1,0
60167,4,46,1060000,300,12,2161.55,0
60168,4,52,1040000,216,0,2115.43,1
60169,4,40,1150000,420,60,988.03,1
60170,4,37,1090000,432,36,892.16,1
60171,4,39,540000,420,48,678.63,0
60172,4,46,1060000,312,24,2057.05,0
60173,4,44,850000,408,96,1119.08,0
60174,4,44,970000,408,96,1277.07,0
60175,4,39,1140000,420,48,1432.66,0
60176,4,39,1110000,480,108,753.13,1
60177,4,31,1390000,516,48,825.91,1
60178,4,43,1250000,384,60,1809.52,0
60179,4,50,1360000,264,24,2256.52,1
60180,4,38,1230000,432,48,1476.57,0
60181,4,40,1060000,432,72,867.6,1
60182,4,51,820000,288,60,1757.61,0
60183,4,54,1060000,300,108,2161.55,0
60184,4,51,930000,336,108,1635.56,0
60185,4,40,1050000,456,96,781.37,1
60186,4,41,1020000,432,84,1224.47,0
60187,4,37,880000,516,120,786.13,0
60188,4,49,1220000,336,84,1488.78,1
60189,4,38,1340000,408,24,1764.19,0
60190,4,35,1430000,492,72,1382.86,0
60191,4,42,1020000,348,12,1708.13,0
60192,4,37,1280000,516,120,760.55,1
60193,4,52,1030000,288,72,1541.92,1
60194,4,47,1010000,348,72,1691.38,0
60195,4,38,940000,396,12,891.27,1
60196,4,30,1160000,576,96,860.19,0
60197,4,37,1170000,480,84,793.84,1
60198,4,37,930000,396,0,1283.5,0
60199,4,41,900000,348,0,1507.17,0
60200,4,43,770000,432,108,630.24,1
60201,4,43,960000,420,96,1206.45,0
60202,4,32,1150000,564,108,577.97,1
60203,4,47,960000,396,120,910.23,1
60204,4,43,920000,372,48,964.36,1
60205,4,38,1000000,408,24,1316.56,0
60206,4,43,1280000,420,96,1608.61,0
60207,4,44,990000,336,24,1208.11,1
60208,4,29,1210000,528,36,688.98,1
60209,4,44,1210000,420,108,1520.64,0
60210,4,56,790000,180,12,2625.62,0
60211,4,26,1370000,648,120,785.11,0
60212,4,36,1290000,492,84,1247.47,0
60213,4,45,850000,372,72,890.99,1
60214,4,47,940000,300,24,1916.85,0
60215,4,40,1010000,420,60,1269.29,0
60216,4,41,1230000,456,108,915.32,1
60217,4,44,1090000,384,72,1086.46,1
60218,4,43,1250000,408,84,1645.7,0
60219,4,42,840000,420,84,1055.65,0
60220,4,32,1220000,576,120,588.21,1
60221,4,36,1380000,432,24,1129.52,1
60222,4,38,1050000,432,48,859.42,1
60223,4,35,750000,540,120,621.42,0
60224,4,49,880000,348,96,1473.68,0
60225,4,44,1030000,336,24,1811.43,0
60226,4,45,1090000,384,84,1086.46,1
60227,4,38,960000,420,36,824.79,1
60228,4,39,1080000,492,120,1044.4,0
60229,4,44,590000,384,72,854.09,0
60230,4,45,760000,420,120,955.11,0
60231,4,45,1260000,384,84,1255.91,1
60232,4,43,1080000,324,0,1995.01,0
60233,4,47,1060000,348,72,1229.48,1
60234,4,45,1060000,336,36,1293.53,1
60235,4,38,1270000,444,60,1457.39,0
60236,4,47,1040000,360,84,1146.7,1
60237,4,36,1420000,528,120,808.55,1
60238,4,47,1070000,360,84,1179.78,1
60239,4,34,980000,528,96,842.82,0
60240,4,46,1070000,312,24,1445.77,1
60241,4,45,860000,348,48,1440.19,0
60242,4,43,950000,360,36,1515.17,0
60243,4,34,660000,480,48,665.15,0
60244,4,53,1360000,324,120,2512.24,0
60245,4,33,930000,504,60,863.88,0
60246,4,47,1300000,384,108,1295.78,1
60247,4,40,620000,384,24,897.52,0
60248,4,44,1250000,408,96,1127.92,1
60249,4,37,1620000,480,84,1099.16,1
60250,4,39,1390000,420,48,1194.22,1
60251,4,41,920000,348,0,1540.67,0
60252,4,43,980000,396,72,929.19,1
60253,4,51,770000,348,120,1289.47,0
60254,4,42,990000,396,60,1366.3,0
60255,4,39,880000,384,12,877.14,1
60256,4,42,1030000,360,24,1135.68,1
60257,4,41,1290000,456,108,959.97,1
60258,4,42,1300000,336,0,2286.27,0
60259,4,43,820000,384,60,1187.04,0
60260,4,47,1100000,360,84,1212.86,1
60261,4,41,1080000,348,0,1252.68,1
60262,4,42,1010000,372,36,1534.41,0
60263,4,43,1250000,396,72,1725.13,0
60264,4,43,1430000,336,12,1745.05,1
60265,4,52,1260000,228,12,2436.77,1
60266,4,39,1410000,396,24,1336.9,1
60267,4,41,1130000,420,72,970.84,1
60268,4,43,1040000,360,36,1146.7,1
60269,4,31,1190000,540,72,649.78,1
60270,4,45,1020000,384,84,1476.57,0
60271,4,33,940000,552,108,492.39,1
60272,4,37,1460000,516,120,867.51,1
60273,4,46,1060000,300,12,2161.55,0
60274,4,45,1220000,348,48,2043.06,0
60275,4,46,930000,348,60,1078.69,1
60276,4,40,840000,408,48,1105.91,0
60277,4,52,770000,288,72,1152.69,1
60278,4,38,840000,444,60,963.94,0
60279,4,43,960000,348,24,1607.65,0
60280,4,42,1030000,396,60,1421.51,0
60281,4,46,980000,360,72,1080.55,1
60282,4,34,920000,444,12,717.78,1
60283,4,44,1100000,408,96,992.57,1
60284,4,50,1060000,300,60,1507.43,1
60285,4,42,1030000,360,24,1642.76,0
60286,4,41,1230000,372,24,1289.31,1
60287,4,50,1240000,276,36,2794.09,0
60288,4,40,1370000,372,12,1436.06,1
60289,4,35,1490000,528,108,848.41,1
60290,4,31,1300000,588,120,600.97,1
60291,4,43,560000,408,84,505.31,1
60292,4,50,1060000,348,108,1229.48,1
60293,4,39,800000,408,36,721.87,1
60294,4,42,1100000,372,36,1671.14,0
60295,4,37,1350000,516,120,802.15,1
60296,4,30,1180000,480,0,800.62,1
60297,4,54,1060000,252,60,2639.16,0
60298,4,42,980000,420,84,1231.59,0
60299,4,37,940000,516,120,558.53,1
60300,4,40,580000,480,120,584.53,0
60301,4,43,890000,408,84,1171.74,0
60302,4,42,1130000,444,108,1296.73,0
60303,4,44,1100000,336,24,1934.53,0
60304,4,41,890000,468,120,935.74,0
60305,4,46,1050000,360,72,1157.73,1
60306,4,50,1130000,348,108,1310.67,1
60307,4,49,670000,360,108,1068.59,0
60308,4,34,1430000,528,96,814.25,1
60309,4,45,1170000,420,120,1005.21,1
60310,4,50,930000,240,0,1709.5,1
60311,4,49,1010000,348,96,1691.38,0
60312,4,50,910000,252,12,2265.69,0
60313,4,45,1020000,384,84,1476.57,0
60314,4,36,1100000,492,84,1063.74,0
60315,4,38,1090000,420,36,1369.83,0
60316,4,46,1020000,372,84,1069.18,1
60317,4,44,950000,372,60,1443.26,0
60318,4,36,1240000,432,24,1488.57,0
60319,4,41,950000,384,36,1375.23,0
60320,4,48,1350000,288,24,2020.96,1
60321,4,38,1000000,432,48,1200.46,0
60322,4,35,960000,432,12,1152.44,0
60323,4,45,860000,348,48,1440.19,0
60324,4,44,580000,420,108,728.9,0
60325,4,56,1220000,192,24,3866.21,0
60326,4,37,1090000,516,120,973.73,0
60327,4,36,1170000,432,24,1404.54,0
60328,4,46,860000,324,36,1104.26,1
60329,4,36,1230000,480,72,1239.6,0
60330,4,36,1210000,408,0,1593.04,0
60331,4,36,980000,492,84,635.65,1
60332,4,42,1360000,336,0,1659.63,1
60333,4,42,910000,420,84,781.83,1
60334,4,47,890000,372,96,932.92,1
60335,4,44,900000,408,96,1184.91,0
60336,4,40,1130000,456,96,1240.63,0
60337,4,49,950000,300,48,1937.24,0
60338,4,46,1450000,348,60,1681.84,1
60339,4,45,1250000,420,120,1570.9,0
60340,4,30,950000,504,24,882.45,0
60341,4,49,750000,252,0,1309.95,1
60342,4,47,1340000,276,0,2111.86,1
60343,4,40,1310000,408,48,1182.06,1
60344,4,44,1030000,360,48,1135.68,1
60345,4,51,840000,336,108,1025.06,1
60346,4,39,1300000,432,60,1064.04,1
60347,4,47,990000,288,12,1482.04,1
60348,4,42,760000,372,36,796.65,1
60349,4,33,990000,444,0,1136.07,0
60350,4,44,1210000,408,96,1091.82,1
60351,4,41,1000000,444,96,780.2,1
60352,4,42,590000,372,36,896.34,0
60353,4,44,860000,396,84,815.41,1
60354,4,47,890000,348,72,1490.43,0
60355,4,50,940000,288,48,2014.82,0
60356,4,36,1320000,504,96,819.12,1
60357,4,49,1160000,264,12,2747.86,0
60358,4,42,1080000,360,24,1190.81,1
60359,4,43,1140000,336,12,1391.16,1
60360,4,44,1360000,396,84,1289.49,1
60361,4,48,1480000,264,0,3505.89,0
60362,4,51,1110000,276,48,2501.16,0
60363,4,51,1020000,312,84,1378.21,1
60364,4,56,1260000,288,120,2700.71,0
60365,4,31,780000,492,24,505.92,1
60366,4,40,1480000,444,84,1154.69,1
60367,4,36,950000,480,72,957.42,0
60368,4,37,1190000,456,60,885.56,1
60369,4,45,980000,372,72,1027.26,1
60370,4,38,910000,504,120,564.69,1
60371,4,45,1240000,336,36,2180.75,0
60372,4,49,1070000,360,108,1179.78,1
60373,4,43,990000,336,12,1208.11,1
60374,4,52,1150000,288,72,2464.94,0
60375,4,36,1250000,432,24,1023.12,1
60376,4,33,850000,468,24,603.78,1
60377,4,34,990000,492,60,642.13,1
60378,4,46,850000,312,24,1148.51,1
60379,4,40,1240000,420,60,1558.34,0
60380,4,45,1430000,300,0,2916.05,0
60381,4,41,960000,444,96,1101.65,0
60382,4,37,1220000,480,84,827.76,1
60383,4,41,1330000,360,12,1466.46,1
60384,4,35,1030000,480,60,1038.04,0
60385,4,45,1270000,300,0,2589.78,0
60386,4,43,740000,372,48,1124.22,0
60387,4,49,1050000,312,60,2037.65,0
60388,4,38,1630000,408,24,2146,0
60389,4,39,960000,444,72,748.99,1
60390,4,34,830000,456,24,911.26,0
60391,4,54,1200000,312,120,1621.43,1
60392,4,36,1030000,432,24,843.05,1
60393,4,39,1160000,372,0,1215.94,1
60394,4,39,1080000,396,24,1024.01,1
60395,4,49,1100000,264,12,2605.73,0
60396,4,41,930000,360,12,1483.27,0
60397,4,47,980000,300,24,1393.66,1
60398,4,33,1220000,480,36,1229.52,0
60399,4,45,840000,336,36,1477.28,0
60400,4,35,960000,420,0,824.79,1
60401,4,49,1280000,276,24,2884.23,0
60402,4,39,1020000,420,48,1281.86,0
60403,4,36,1220000,516,108,724.9,1
60404,4,42,1350000,348,12,2260.76,0
60405,4,32,1150000,480,24,1158.98,0
60406,4,42,1020000,384,48,1476.57,0
60407,4,37,850000,420,24,1068.22,0
60408,4,34,1370000,552,120,1094.08,0
60409,4,32,1240000,468,12,1303.73,0
60410,4,49,1280000,264,12,3032.12,0
60411,4,43,1510000,360,36,1664.93,1
60412,4,52,1050000,252,36,1833.93,1
60413,4,40,1430000,372,12,1498.95,1
60414,4,35,920000,504,84,854.59,0
60415,4,37,990000,408,12,1303.4,0
60416,4,43,1320000,408,84,1737.86,0
60417,4,49,620000,300,48,881.71,1
60418,4,42,1020000,348,12,1183.08,1
60419,4,44,840000,384,72,837.27,1
60420,4,33,1180000,504,60,732.24,1
60421,4,42,1180000,360,24,1882,0
60422,4,56,1330000,204,36,4019.44,0
60423,4,35,970000,480,60,977.57,0
60424,4,43,980000,384,60,976.82,1
60425,4,56,1200000,252,84,2095.92,1
60426,4,47,950000,348,72,1101.89,1
60427,4,39,1610000,408,36,1452.76,1
60428,4,37,920000,396,0,1269.69,0
60429,4,37,720000,408,12,947.92,0
60430,4,38,1350000,384,0,1954.28,0
60431,4,41,830000,456,108,617.66,1
60432,4,47,660000,396,120,910.87,0
60433,4,47,690000,360,84,760.79,1
60434,4,46,870000,300,12,1237.23,1
60435,4,52,1410000,288,72,2110.78,1
60436,4,42,920000,396,60,872.3,1
60437,4,42,920000,420,84,1156.19,0
60438,4,47,880000,276,0,1386.89,1
60439,4,38,1040000,456,72,1141.82,0
60440,4,45,770000,396,96,1062.68,0
60441,4,37,890000,408,12,803.08,1
60442,4,44,970000,336,24,1183.71,1
60443,4,39,1390000,456,84,1526.09,0
60444,4,38,1330000,468,84,944.73,1
60445,4,42,1000000,348,12,1674.64,0
60446,4,43,1220000,444,120,951.84,1
60447,4,32,1020000,504,48,947.48,0
60448,4,39,780000,468,96,554.05,1
60449,4,40,1140000,468,108,1198.59,0
60450,4,39,970000,408,36,1277.07,0
60451,4,42,970000,384,48,966.85,1
60452,4,38,1290000,396,12,1780.33,0
60453,4,59,1220000,216,84,2481.57,1
60454,4,49,1190000,348,96,1992.82,0
60455,4,43,1090000,432,108,1308.5,0
60456,4,48,1260000,288,24,2700.71,0
60457,4,39,1020000,468,96,724.53,1
60458,4,43,1030000,360,36,1135.68,1
60459,4,42,1220000,420,84,1533.2,0
60460,4,43,1090000,372,48,1655.95,0
60461,4,35,1380000,456,36,1515.11,0
60462,4,46,810000,288,0,1212.57,1
60463,4,39,1140000,456,84,1251.61,0
60464,4,47,1230000,312,36,1661.96,1
60465,4,45,1030000,420,120,1294.43,0
60466,4,39,1050000,408,36,947.45,1
60467,4,47,1350000,312,36,1824.1,1
60468,4,42,820000,348,12,951.11,1
60469,4,40,1370000,480,120,929.54,1
60470,4,45,1220000,312,12,1648.45,1
60471,4,32,1020000,516,60,911.2,0
60472,4,35,1320000,516,96,784.32,1
60473,4,38,1190000,420,36,1022.39,1
60474,4,37,1220000,432,36,998.56,1
60475,4,40,1190000,468,108,845.29,1
60476,4,31,1590000,588,120,1134.76,0
60477,4,42,810000,432,96,662.98,1
60478,4,40,820000,444,84,940.99,0
60479,4,39,1250000,444,72,975.24,1
60480,4,46,1260000,324,36,1617.88,1
60481,4,34,1430000,492,60,1382.86,0
60482,4,44,730000,360,48,804.9,1
60483,4,38,1030000,492,108,996.05,0
60484,4,42,1340000,348,12,2244.02,0
60485,4,44,1560000,384,72,1554.94,1
60486,4,45,960000,396,96,1324.9,0
60487,4,55,410000,300,120,836.07,0
60488,4,46,1330000,300,12,2712.13,0
60489,4,35,1050000,432,12,859.42,1
60490,4,39,1240000,384,12,1235.97,1
60491,4,36,850000,420,12,1068.22,0
60492,4,49,920000,252,0,2290.59,0
60493,4,40,880000,432,72,720.28,1
60494,4,48,850000,360,96,937.21,1
60495,4,34,920000,468,36,653.5,1
60496,4,54,1010000,288,96,1511.98,1
60497,4,47,1010000,384,108,1006.72,1
60498,4,44,1010000,420,108,867.75,1
60499,4,41,1480000,360,12,1631.85,1
60500,4,38,960000,420,36,824.79,1
60501,4,27,1490000,612,96,631.31,1
60502,4,29,920000,612,120,389.8,1
60503,4,48,1210000,300,36,2467.43,0
60504,4,49,1210000,360,108,1929.84,0
60505,4,43,1150000,384,60,1664.76,0
60506,4,44,1240000,336,24,2180.75,0
60507,4,46,870000,324,36,1117.1,1
60508,4,48,1160000,312,48,2251.12,0
60509,4,38,1010000,468,84,1061.91,0
60510,4,41,1240000,348,0,1438.26,1
60511,4,39,1000000,468,96,1051.4,0
60512,4,38,750000,504,120,696.67,0
60513,4,33,1310000,504,60,812.91,1
60514,4,39,920000,372,0,1397.68,0
60515,4,26,1080000,540,12,894.85,0
60516,4,37,1290000,492,96,836.72,1
60517,4,42,1000000,384,48,996.75,1
60518,4,42,940000,348,12,1574.16,0
60519,4,43,1320000,420,96,1658.88,0
60520,4,36,1010000,468,60,1061.91,0
60521,4,42,970000,336,0,1183.71,1
60522,4,48,1300000,288,24,1946.11,1
60523,4,44,650000,324,12,834.62,1
60524,4,43,1280000,384,60,1852.95,0
60525,4,48,890000,288,24,1907.65,0
60526,4,48,1210000,312,48,1634.94,1
60527,4,42,760000,432,96,912.35,0
60528,4,48,1070000,300,36,2181.94,0
60529,4,51,1120000,276,48,2523.7,0
60530,4,42,870000,396,60,1200.69,0
60531,4,39,980000,372,0,1027.26,1
60532,4,29,840000,492,0,812.31,0
60533,4,36,1390000,480,72,943.11,1
60534,4,45,900000,336,36,1582.8,0
60535,4,43,920000,336,12,1617.97,0
60536,4,40,760000,456,96,565.57,1
60537,4,48,1310000,336,72,2303.85,0
60538,4,35,1130000,444,24,881.62,1
60539,4,47,1140000,348,72,1909.09,0
60540,4,41,910000,360,12,1003.37,1
60541,4,41,1020000,468,120,1072.43,0
60542,4,42,1060000,384,48,1056.56,1
60543,4,42,1220000,444,108,951.84,1
60544,4,48,910000,324,60,1168.47,1
60545,4,35,1480000,468,48,1051.28,1
60546,4,37,940000,516,120,558.53,1
60547,4,34,920000,468,36,967.29,0
60548,4,47,950000,288,12,2036.25,0
60549,4,40,960000,408,48,1263.9,0
60550,4,38,1090000,492,108,1054.07,0
60551,4,35,1090000,516,96,973.73,0
60552,4,46,710000,396,108,979.87,0
60553,4,50,890000,348,108,1490.43,0
60554,4,53,980000,252,48,2439.97,0
60555,4,39,1310000,480,108,1320.23,0
60556,4,45,950000,384,84,1375.23,0
60557,4,50,910000,360,120,1451.37,0
60558,4,39,500000,432,60,600.23,0
60559,4,35,760000,432,12,912.35,0
60560,4,52,1200000,336,120,1464.38,1
60561,4,46,1200000,348,60,1391.86,1
60562,4,61,1170000,144,36,3228.58,1
60563,4,49,1140000,372,120,1194.97,1
60564,4,53,890000,216,12,1810.32,1
60565,4,28,1260000,528,24,1083.63,0
60566,4,43,900000,324,0,1155.63,1
60567,4,37,1190000,408,12,1566.71,0
60568,4,52,950000,336,120,1670.73,0
60569,4,39,1100000,456,84,1207.7,0
60570,4,39,1230000,408,36,1619.37,0
60571,4,38,870000,408,24,785.03,1
60572,4,35,1300000,528,108,740.22,1
60573,4,35,810000,480,60,816.32,0
60574,4,41,980000,372,24,1488.83,0
60575,4,29,1040000,540,48,567.88,1
60576,4,34,990000,552,120,518.58,1
60577,4,36,1310000,468,60,1377.33,0
60578,4,39,780000,396,24,739.56,1
60579,4,41,1090000,420,72,1369.83,0
60580,4,38,990000,504,120,614.34,1
60581,4,44,1120000,372,60,1174.01,1
60582,4,44,1040000,336,24,1269.13,1
60583,4,48,1110000,312,48,1499.82,1
60584,4,40,1020000,420,60,1281.86,0
60585,4,39,1240000,480,108,1249.68,0
60586,4,49,870000,288,36,1302.39,1
60587,4,38,1070000,408,24,1408.72,0
60588,4,39,1210000,420,48,1520.64,0
60589,4,41,740000,420,72,929.98,0
60590,4,41,1160000,396,48,1099.86,1
60591,4,27,910000,552,36,476.68,1
60592,4,49,1080000,288,36,1616.77,1
60593,4,38,1230000,408,24,1619.37,0
60594,4,47,1290000,336,60,2268.68,0
60595,4,40,900000,444,84,1032.79,0
60596,4,44,1130000,372,60,1716.72,0
60597,4,46,1240000,360,72,1367.22,1
60598,4,44,880000,432,120,720.28,1
60599,4,43,1060000,360,36,1168.76,1
60600,4,49,970000,252,0,2415.08,0
60601,4,46,1070000,288,0,2293.46,0
60602,4,36,1150000,432,24,941.27,1
60603,4,35,900000,540,120,745.71,0
60604,4,42,1150000,456,120,1262.59,0
60605,4,46,1110000,408,120,1001.59,1
60606,4,45,1410000,324,24,1810.48,1
60607,4,37,1050000,504,108,651.57,1
60608,4,37,990000,456,60,736.72,1
60609,4,45,1230000,396,96,1697.53,0
60610,4,41,1020000,396,48,967.12,1
60611,4,38,1190000,468,84,845.29,1
60612,4,38,1190000,504,120,738.45,1
60613,4,45,1090000,336,36,1330.14,1
60614,4,37,1360000,432,36,1632.63,0
60615,4,38,1120000,504,120,695.01,1
60616,4,42,980000,360,24,1080.55,1
60617,4,39,850000,492,120,821.98,0
60618,4,43,940000,432,108,1128.43,0
60619,4,39,1120000,492,120,1083.08,0
60620,4,37,1340000,516,120,796.2,1
60621,4,41,1380000,444,96,1583.62,0
60622,4,49,1320000,348,96,1531.05,1
60623,4,38,740000,420,36,929.98,0
60624,4,50,810000,276,36,1276.57,1
60625,4,42,1420000,420,84,1784.55,0
60626,4,36,1400000,516,108,831.85,1
60627,4,46,960000,396,108,1324.9,0
60628,4,39,960000,420,48,824.79,1
60629,4,49,1300000,252,0,3236.7,0
60630,4,41,920000,360,12,1014.39,1
60631,4,42,1150000,444,108,1319.68,0
60632,4,45,890000,396,96,1228.29,0
60633,4,39,970000,456,84,1064.97,0
60634,4,49,1130000,336,84,1378.96,1
60635,4,42,920000,336,0,1122.69,1
60636,4,51,1490000,252,24,3709.76,0
60637,4,32,890000,492,36,860.66,0
60638,4,39,1470000,384,12,2127.99,0
60639,4,46,1320000,360,72,2105.28,0
60640,4,42,1110000,384,48,1106.4,1
60641,4,35,950000,480,60,957.42,0
60642,4,44,1020000,348,36,1708.13,0
60643,4,36,680000,528,120,584.82,0
60644,4,45,830000,384,84,1201.52,0
60645,4,50,1030000,360,120,1642.76,0
60646,4,38,1080000,384,0,1563.42,0
60647,4,54,980000,276,84,1544.49,1
60648,4,42,520000,408,72,469.21,1
60649,4,44,1040000,372,60,1090.15,1
60650,4,38,1070000,420,36,1344.69,0
60651,4,49,890000,276,24,1402.65,1
60652,4,38,1060000,492,108,1025.06,0
60653,4,45,1310000,408,108,1182.06,1
60654,4,44,1250000,432,120,1500.58,0
60655,4,45,1130000,408,108,1019.64,1
60656,4,48,1290000,300,36,1834.52,1
60657,4,54,710000,216,24,1444.19,1
60658,4,39,1380000,396,24,1904.54,0
60659,4,46,850000,396,108,805.93,1
60660,4,37,940000,444,48,733.38,1
60661,4,30,1120000,528,48,963.23,0
60662,4,41,1250000,396,48,1725.13,0
60663,4,46,1050000,396,108,1449.11,0
60664,4,42,860000,420,84,1080.78,0
60665,4,46,790000,396,108,1090.28,0
60666,4,46,830000,336,48,1012.86,1
60667,4,44,690000,324,12,885.98,1
60668,4,40,1310000,468,108,1377.33,0
60669,4,36,1070000,516,108,955.87,0
60670,4,36,1410000,516,108,837.8,1
60671,4,40,1090000,468,108,774.25,1
60672,4,47,700000,324,48,1293.06,0
60673,4,54,1060000,216,24,2156.11,1
60674,4,39,1240000,468,96,1303.73,0
60675,4,42,1020000,348,12,1708.13,0
60676,4,45,960000,336,36,1171.5,1
60677,4,51,1080000,264,36,2558.35,0
60678,4,38,720000,492,108,696.26,0
60679,4,53,970000,216,12,1973.05,1
60680,4,50,1030000,324,84,1322.55,1
60681,4,41,740000,456,108,812.45,0
60682,4,29,1270000,600,108,871.07,0
60683,4,35,1400000,444,24,1092.27,1
60684,4,52,1290000,312,96,1743.03,1
60685,4,42,1200000,360,24,1913.89,0
60686,4,44,1320000,432,120,1584.61,0
60687,4,38,1080000,480,96,732.77,1
60688,4,51,790000,336,108,964.05,1
60689,4,66,950000,72,24,3606.36,1
60690,4,36,1070000,444,36,1227.88,0
60691,4,41,1400000,432,84,1145.89,1
60692,4,40,1000000,432,72,818.49,1
60693,4,48,1210000,372,108,1268.35,1
60694,4,35,1260000,468,48,895.01,1
60695,4,50,1240000,312,72,2406.37,0
60696,4,38,1120000,468,84,1177.57,0
60697,4,42,1450000,432,96,1186.82,1
60698,4,38,1230000,420,36,1545.77,0
60699,4,36,1030000,480,72,698.85,1
60700,4,41,890000,384,36,1288.38,0
60701,4,31,1110000,516,48,991.6,0
60702,4,34,1200000,480,48,1209.37,0
60703,4,39,1180000,396,24,1118.82,1
60704,4,49,830000,252,0,1449.68,1
60705,4,52,930000,216,0,1891.69,1
60706,4,53,1060000,228,24,2910.98,0
60707,4,39,1270000,384,12,1265.88,1
60708,4,37,960000,408,12,866.24,1
